entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_node_id,raw_type
E1971,排量平均值: 16.1066,施工参数,排量平均值: 16.1066 为施工参数特征。,,,,segment_stats:红页L1HF:7:排量:mean,stat
E1972,排量方差: 103.9132,施工参数,排量方差: 103.9132 为施工参数特征。,,,,segment_stats:红页L1HF:7:排量:var,stat
E1973,施工泵压平均值: 62.775,施工参数,施工泵压平均值: 62.775 为施工参数特征。,,,,segment_stats:红页L1HF:7:施工泵压:mean,stat
E1974,施工泵压方差: 339.9973,施工参数,施工泵压方差: 339.9973 为施工参数特征。,,,,segment_stats:红页L1HF:7:施工泵压:var,stat
E1975,施工情况 加砂前,施工阶段,施工情况 加砂前 为施工阶段实体。,,,,condition:红页L1HF:7:加砂前,condition
E1976,施工时间 2024-01-07 15:37:20,时间点,施工时间 2024-01-07 15:37:20 为时间点实体。,,,,condition_time:红页L1HF:7:加砂前,time
E1977,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂前:砂比:mean,stat
E1978,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂前:砂比:var,stat
E1979,排量平均值: 6.8424,施工参数,排量平均值: 6.8424 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂前:排量:mean,stat
E1980,排量方差: 47.1489,施工参数,排量方差: 47.1489 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂前:排量:var,stat
E1981,施工泵压平均值: 49.922,施工参数,施工泵压平均值: 49.922 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂前:施工泵压:mean,stat
E1982,施工泵压方差: 436.6869,施工参数,施工泵压方差: 436.6869 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂前:施工泵压:var,stat
E1983,施工情况 加砂中,施工阶段,施工情况 加砂中 为施工阶段实体。,,,,condition:红页L1HF:7:加砂中,condition
E1984,施工时间 2024-01-07 16:14:50,时间点,施工时间 2024-01-07 16:14:50 为时间点实体。,,,,condition_time:红页L1HF:7:加砂中,time
E1985,砂比平均值: 9.8497,施工参数,砂比平均值: 9.8497 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂中:砂比:mean,stat
E1986,砂比方差: 9.4516,施工参数,砂比方差: 9.4516 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂中:砂比:var,stat
E1987,排量平均值: 22.7684,施工参数,排量平均值: 22.7684 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂中:排量:mean,stat
E1988,排量方差: 13.9594,施工参数,排量方差: 13.9594 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂中:排量:var,stat
E1989,施工泵压平均值: 72.8734,施工参数,施工泵压平均值: 72.8734 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂中:施工泵压:mean,stat
E1990,施工泵压方差: 75.7245,施工参数,施工泵压方差: 75.7245 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂中:施工泵压:var,stat
E1991,工况 缝内暂堵,工况事件,工况 缝内暂堵 为工况事件实体。,,,,worktype:红页L1HF:7:加砂中:缝内暂堵,worktype
E1992,工况时间 2024-01-07 16:41:00,时间点,工况时间 2024-01-07 16:41:00 为时间点实体。,,,,worktype_time:红页L1HF:7:加砂中:缝内暂堵,time
E1993,砂比平均值: 7.375,施工参数,砂比平均值: 7.375 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝内暂堵:砂比:mean,stat
E1994,砂比方差: 6.74,施工参数,砂比方差: 6.74 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝内暂堵:砂比:var,stat
E1995,排量平均值: 24.0296,施工参数,排量平均值: 24.0296 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝内暂堵:排量:mean,stat
E1996,排量方差: 0.0,施工参数,排量方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝内暂堵:排量:var,stat
E1997,施工泵压平均值: 73.8307,施工参数,施工泵压平均值: 73.8307 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝内暂堵:施工泵压:mean,stat
E1998,施工泵压方差: 7.5187,施工参数,施工泵压方差: 7.5187 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝内暂堵:施工泵压:var,stat
E1999,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:7:加砂中:缝内暂堵,suggestion
E2000,工况 缝口暂堵,工况事件,工况 缝口暂堵 为工况事件实体。,,,,worktype:红页L1HF:7:加砂中:缝口暂堵,worktype
E2001,工况时间 2024-01-07 16:59:10,时间点,工况时间 2024-01-07 16:59:10 为时间点实体。,,,,worktype_time:红页L1HF:7:加砂中:缝口暂堵,time
E2002,砂比平均值: 8.07,施工参数,砂比平均值: 8.07 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝口暂堵:砂比:mean,stat
E2003,砂比方差: 6.3113,施工参数,砂比方差: 6.3113 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝口暂堵:砂比:var,stat
E2004,排量平均值: 17.7289,施工参数,排量平均值: 17.7289 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝口暂堵:排量:mean,stat
E2005,排量方差: 31.4744,施工参数,排量方差: 31.4744 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝口暂堵:排量:var,stat
E2006,施工泵压平均值: 60.4759,施工参数,施工泵压平均值: 60.4759 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝口暂堵:施工泵压:mean,stat
E2007,施工泵压方差: 148.8862,施工参数,施工泵压方差: 148.8862 为施工参数特征。,,,,worktype_stats:红页L1HF:7:加砂中:缝口暂堵:施工泵压:var,stat
E2008,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:7:加砂中:缝口暂堵,suggestion
E2009,施工情况 加砂后,施工阶段,施工情况 加砂后 为施工阶段实体。,,,,condition:红页L1HF:7:加砂后,condition
E2010,施工时间 2024-01-07 18:18:40,时间点,施工时间 2024-01-07 18:18:40 为时间点实体。,,,,condition_time:红页L1HF:7:加砂后,time
E2011,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂后:砂比:mean,stat
E2012,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂后:砂比:var,stat
E2013,排量平均值: 2.3637,施工参数,排量平均值: 2.3637 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂后:排量:mean,stat
E2014,排量方差: 48.1347,施工参数,排量方差: 48.1347 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂后:排量:var,stat
E2015,施工泵压平均值: 40.5874,施工参数,施工泵压平均值: 40.5874 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂后:施工泵压:mean,stat
E2016,施工泵压方差: 141.3133,施工参数,施工泵压方差: 141.3133 为施工参数特征。,,,,condition_stats:红页L1HF:7:加砂后:施工泵压:var,stat
E2017,段号 8,压裂段,段号 8 为压裂段实体。,,,,segment:红页L1HF:8,segment
E2018,段号时间 2024-01-08 08:09:50,时间点,段号时间 2024-01-08 08:09:50 为时间点实体。,,,,segment_time:红页L1HF:8,time
E2019,砂比平均值: 9.5228,施工参数,砂比平均值: 9.5228 为施工参数特征。,,,,segment_stats:红页L1HF:8:砂比:mean,stat
E2020,砂比方差: 9.723,施工参数,砂比方差: 9.723 为施工参数特征。,,,,segment_stats:红页L1HF:8:砂比:var,stat
E2021,排量平均值: 16.2081,施工参数,排量平均值: 16.2081 为施工参数特征。,,,,segment_stats:红页L1HF:8:排量:mean,stat
E2022,排量方差: 102.2264,施工参数,排量方差: 102.2264 为施工参数特征。,,,,segment_stats:红页L1HF:8:排量:var,stat
E2023,施工泵压平均值: 65.1319,施工参数,施工泵压平均值: 65.1319 为施工参数特征。,,,,segment_stats:红页L1HF:8:施工泵压:mean,stat
E2024,施工泵压方差: 368.6231,施工参数,施工泵压方差: 368.6231 为施工参数特征。,,,,segment_stats:红页L1HF:8:施工泵压:var,stat
E2025,施工情况 加砂前,施工阶段,施工情况 加砂前 为施工阶段实体。,,,,condition:红页L1HF:8:加砂前,condition
E2026,施工时间 2024-01-08 08:09:50,时间点,施工时间 2024-01-08 08:09:50 为时间点实体。,,,,condition_time:红页L1HF:8:加砂前,time
E2027,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂前:砂比:mean,stat
E2028,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂前:砂比:var,stat
E2029,排量平均值: 7.4086,施工参数,排量平均值: 7.4086 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂前:排量:mean,stat
E2030,排量方差: 45.0587,施工参数,排量方差: 45.0587 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂前:排量:var,stat
E2031,施工泵压平均值: 52.1528,施工参数,施工泵压平均值: 52.1528 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂前:施工泵压:mean,stat
E2032,施工泵压方差: 512.5008,施工参数,施工泵压方差: 512.5008 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂前:施工泵压:var,stat
E2033,施工情况 加砂中,施工阶段,施工情况 加砂中 为施工阶段实体。,,,,condition:红页L1HF:8:加砂中,condition
E2034,施工时间 2024-01-08 08:42:50,时间点,施工时间 2024-01-08 08:42:50 为时间点实体。,,,,condition_time:红页L1HF:8:加砂中,time
E2035,砂比平均值: 9.5228,施工参数,砂比平均值: 9.5228 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂中:砂比:mean,stat
E2036,砂比方差: 9.723,施工参数,砂比方差: 9.723 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂中:砂比:var,stat
E2037,排量平均值: 22.6567,施工参数,排量平均值: 22.6567 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂中:排量:mean,stat
E2038,排量方差: 14.9543,施工参数,排量方差: 14.9543 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂中:排量:var,stat
E2039,施工泵压平均值: 75.4377,施工参数,施工泵压平均值: 75.4377 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂中:施工泵压:mean,stat
E2040,施工泵压方差: 86.54,施工参数,施工泵压方差: 86.54 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂中:施工泵压:var,stat
E2041,工况 缝内暂堵,工况事件,工况 缝内暂堵 为工况事件实体。,,,,worktype:红页L1HF:8:加砂中:缝内暂堵,worktype
E2042,工况时间 2024-01-08 09:06:50,时间点,工况时间 2024-01-08 09:06:50 为时间点实体。,,,,worktype_time:红页L1HF:8:加砂中:缝内暂堵,time
E2043,砂比平均值: 6.3013,施工参数,砂比平均值: 6.3013 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝内暂堵:砂比:mean,stat
E2044,砂比方差: 7.7233,施工参数,砂比方差: 7.7233 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝内暂堵:砂比:var,stat
E2045,排量平均值: 24.0066,施工参数,排量平均值: 24.0066 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝内暂堵:排量:mean,stat
E2046,排量方差: 0.0,施工参数,排量方差: 0.0 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝内暂堵:排量:var,stat
E2047,施工泵压平均值: 78.8783,施工参数,施工泵压平均值: 78.8783 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝内暂堵:施工泵压:mean,stat
E2048,施工泵压方差: 3.7353,施工参数,施工泵压方差: 3.7353 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝内暂堵:施工泵压:var,stat
E2049,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:8:加砂中:缝内暂堵,suggestion
E2050,工况 缝口暂堵,工况事件,工况 缝口暂堵 为工况事件实体。,,,,worktype:红页L1HF:8:加砂中:缝口暂堵,worktype
E2051,工况时间 2024-01-08 09:25:40,时间点,工况时间 2024-01-08 09:25:40 为时间点实体。,,,,worktype_time:红页L1HF:8:加砂中:缝口暂堵,time
E2052,砂比平均值: 7.4925,施工参数,砂比平均值: 7.4925 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝口暂堵:砂比:mean,stat
E2053,砂比方差: 9.8907,施工参数,砂比方差: 9.8907 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝口暂堵:砂比:var,stat
E2054,排量平均值: 17.3265,施工参数,排量平均值: 17.3265 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝口暂堵:排量:mean,stat
E2055,排量方差: 32.061,施工参数,排量方差: 32.061 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝口暂堵:排量:var,stat
E2056,施工泵压平均值: 61.4497,施工参数,施工泵压平均值: 61.4497 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝口暂堵:施工泵压:mean,stat
E2057,施工泵压方差: 160.6762,施工参数,施工泵压方差: 160.6762 为施工参数特征。,,,,worktype_stats:红页L1HF:8:加砂中:缝口暂堵:施工泵压:var,stat
E2058,当前建议: 无建议,处置建议,当前建议: 无建议 为处置建议实体。,,,,suggestion:红页L1HF:8:加砂中:缝口暂堵,suggestion
E2059,施工情况 加砂后,施工阶段,施工情况 加砂后 为施工阶段实体。,,,,condition:红页L1HF:8:加砂后,condition
E2060,施工时间 2024-01-08 10:51:40,时间点,施工时间 2024-01-08 10:51:40 为时间点实体。,,,,condition_time:红页L1HF:8:加砂后,time
E2061,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂后:砂比:mean,stat
E2062,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂后:砂比:var,stat
E2063,排量平均值: 2.457,施工参数,排量平均值: 2.457 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂后:排量:mean,stat
E2064,排量方差: 50.2096,施工参数,排量方差: 50.2096 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂后:排量:var,stat
E2065,施工泵压平均值: 42.134,施工参数,施工泵压平均值: 42.134 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂后:施工泵压:mean,stat
E2066,施工泵压方差: 146.5822,施工参数,施工泵压方差: 146.5822 为施工参数特征。,,,,condition_stats:红页L1HF:8:加砂后:施工泵压:var,stat
E2067,段号 9,压裂段,段号 9 为压裂段实体。,,,,segment:红页L1HF:9,segment
E2068,段号时间 2024-01-08 15:11:50,时间点,段号时间 2024-01-08 15:11:50 为时间点实体。,,,,segment_time:红页L1HF:9,time
E2069,砂比平均值: 10.5623,施工参数,砂比平均值: 10.5623 为施工参数特征。,,,,segment_stats:红页L1HF:9:砂比:mean,stat
E2070,砂比方差: 9.813,施工参数,砂比方差: 9.813 为施工参数特征。,,,,segment_stats:红页L1HF:9:砂比:var,stat
E2071,排量平均值: 16.5992,施工参数,排量平均值: 16.5992 为施工参数特征。,,,,segment_stats:红页L1HF:9:排量:mean,stat
E2072,排量方差: 109.1847,施工参数,排量方差: 109.1847 为施工参数特征。,,,,segment_stats:红页L1HF:9:排量:var,stat
E2073,施工泵压平均值: 68.0467,施工参数,施工泵压平均值: 68.0467 为施工参数特征。,,,,segment_stats:红页L1HF:9:施工泵压:mean,stat
E2074,施工泵压方差: 385.0812,施工参数,施工泵压方差: 385.0812 为施工参数特征。,,,,segment_stats:红页L1HF:9:施工泵压:var,stat
E2075,施工情况 加砂前,施工阶段,施工情况 加砂前 为施工阶段实体。,,,,condition:红页L1HF:9:加砂前,condition
E2076,施工时间 2024-01-08 15:11:50,时间点,施工时间 2024-01-08 15:11:50 为时间点实体。,,,,condition_time:红页L1HF:9:加砂前,time
E2077,砂比平均值: 无数据,施工参数,砂比平均值: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:9:加砂前:砂比:mean,stat
E2078,砂比方差: 无数据,施工参数,砂比方差: 无数据 为施工参数特征。,,,,condition_stats:红页L1HF:9:加砂前:砂比:var,stat
E2079,排量平均值: 7.3884,施工参数,排量平均值: 7.3884 为施工参数特征。,,,,condition_stats:红页L1HF:9:加砂前:排量:mean,stat
E2080,排量方差: 45.8474,施工参数,排量方差: 45.8474 为施工参数特征。,,,,condition_stats:红页L1HF:9:加砂前:排量:var,stat
E2081,施工泵压平均值: 53.8065,施工参数,施工泵压平均值: 53.8065 为施工参数特征。,,,,condition_stats:红页L1HF:9:加砂前:施工泵压:mean,stat
E2082,施工泵压方差: 447.902,施工参数,施工泵压方差: 447.902 为施工参数特征。,,,,condition_stats:红页L1HF:9:加砂前:施工泵压:var,stat
