entity_id,entity_name,entity_type,description,image_path,audio_path,video_path,source_id
E01337,时间窗 W006,时间窗,井 红页L1HF-段 4 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:4:6
E01338,0.25%减阻水@时间窗 W006,液型时间窗,井 红页L1HF-段 4-时间窗 W006 对应的液型使用实例。,,,,fluid_usage:红页L1HF:4:6:0.25%减阻水
E01339,"施工泵压变化 起77.9→止77.47，变化-0.43，均值77.755，范围[77.47, 77.9]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:4:6
E01340,"排量变化 起24.03→止24.04，变化0.01，均值24.0394，范围[24.03, 24.04]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:4:6
E01341,"砂比变化 起12→止0.7，变化-11.3，均值10.5875，范围[0.7, 12]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:4:6
E01342,时间窗 W007,时间窗,井 红页L1HF-段 4 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:4:7
E01343,0.12%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 4-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:4:7:0.12%减阻水
E01344,"施工泵压变化 起77.26→止0.67，变化-76.59，均值36.5387，范围[0.67, 77.26]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:4:7
E01345,"排量变化 起24.04→止0，变化-24.04，均值1.9947，范围[0, 24.05]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:4:7
E01346,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:4:7
E01347,段 5,压裂段,井 红页L1HF 的第 5 段。,,,,segment:红页L1HF:5
E01348,时间窗 W001,时间窗,井 红页L1HF-段 5 中使用液型 0 的连续时间窗。,,,,time_window:红页L1HF:5:1
E01349,0@时间窗 W001,液型时间窗,井 红页L1HF-段 5-时间窗 W001 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:1:0
E01350,"施工泵压变化 起14.72→止14.72，变化0，均值14.72，范围[14.72, 14.72]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:1
E01351,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:1
E01352,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:1
E01353,时间窗 W002,时间窗,井 红页L1HF-段 5 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:5:2
E01354,0.12%减阻水@时间窗 W002,液型时间窗,井 红页L1HF-段 5-时间窗 W002 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:2:0.12%减阻水
E01355,"施工泵压变化 起21.58→止32.8，变化11.22，均值28.8524，范围[21.58, 32.8]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:2
E01356,"排量变化 起0.24→止1.99，变化1.75，均值1.6635，范围[0.24, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:2
E01357,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:2
E01358,时间窗 W003,时间窗,井 红页L1HF-段 5 中使用液型 15%HCl 的连续时间窗。,,,,time_window:红页L1HF:5:3
E01359,15%HCl@时间窗 W003,液型时间窗,井 红页L1HF-段 5-时间窗 W003 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:3:15%HCl
E01360,"施工泵压变化 起32.96→止34.3，变化1.34，均值33.7783，范围[32.96, 34.3]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:3
E01361,"排量变化 起1.99→止1.99，变化0，均值1.99，范围[1.99, 1.99]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:3
E01362,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:3
E01363,时间窗 W004,时间窗,井 红页L1HF-段 5 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:5:4
E01364,0.25%减阻水@时间窗 W004,液型时间窗,井 红页L1HF-段 5-时间窗 W004 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:4:0.25%减阻水
E01365,"施工泵压变化 起34.3→止73.19，变化38.89，均值62.9006，范围[34.3, 91.88]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:4
E01366,"排量变化 起1.99→止24.01，变化22.02，均值11.0022，范围[1.99, 24.3]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:4
E01367,"砂比变化 起0.3→止5.1，变化4.8，均值4.275，范围[0.3, 5.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:4
E01368,时间窗 W005,时间窗,井 红页L1HF-段 5 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:5:5
E01369,0.12%减阻水@时间窗 W005,液型时间窗,井 红页L1HF-段 5-时间窗 W005 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:5:0.12%减阻水
E01370,"施工泵压变化 起73.62→止76.4，变化2.78，均值74.3859，范围[49.89, 80.54]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:5
E01371,"排量变化 起24.01→止24，变化-0.01，均值22.9695，范围[12.82, 24.02]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:5
E01372,"砂比变化 起5.1→止14，变化8.9，均值9.7494，范围[0.2, 14.9]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:5
E01373,时间窗 W006,时间窗,井 红页L1HF-段 5 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:5:6
E01374,0.25%减阻水@时间窗 W006,液型时间窗,井 红页L1HF-段 5-时间窗 W006 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:6:0.25%减阻水
E01375,"施工泵压变化 起76.33→止76.49，变化0.16，均值76.6476，范围[76.33, 76.92]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:6
E01376,"排量变化 起24→止24，变化0，均值23.9988，范围[23.99, 24]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:6
E01377,"砂比变化 起14→止1.2，变化-12.8，均值12.5778，范围[1.2, 14]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:6
E01378,时间窗 W007,时间窗,井 红页L1HF-段 5 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:5:7
E01379,0.12%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 5-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:7:0.12%减阻水
E01380,"施工泵压变化 起76.1→止37.36，变化-38.74，均值64.597，范围[37.36, 76.1]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:7
E01381,"排量变化 起24→止1.01，变化-22.99，均值18.433，范围[1.01, 24]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:7
E01382,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:7
E01383,时间窗 W008,时间窗,井 红页L1HF-段 5 中使用液型 0 的连续时间窗。,,,,time_window:红页L1HF:5:8
E01384,0@时间窗 W008,液型时间窗,井 红页L1HF-段 5-时间窗 W008 对应的液型使用实例。,,,,fluid_usage:红页L1HF:5:8:0
E01385,"施工泵压变化 起39.35→止0.17，变化-39.18，均值35.5371，范围[0.17, 39.35]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:5:8
E01386,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:5:8
E01387,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:5:8
E01388,段 6,压裂段,井 红页L1HF 的第 6 段。,,,,segment:红页L1HF:6
E01389,时间窗 W001,时间窗,井 红页L1HF-段 6 中使用液型 0 的连续时间窗。,,,,time_window:红页L1HF:6:1
E01390,0@时间窗 W001,液型时间窗,井 红页L1HF-段 6-时间窗 W001 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:1:0
E01391,"施工泵压变化 起8.92→止20.44，变化11.52，均值19.184，范围[8.92, 20.44]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:1
E01392,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:1
E01393,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:1
E01394,时间窗 W002,时间窗,井 红页L1HF-段 6 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:6:2
E01395,0.12%减阻水@时间窗 W002,液型时间窗,井 红页L1HF-段 6-时间窗 W002 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:2:0.12%减阻水
E01396,"施工泵压变化 起20.77→止30.33，变化9.56，均值27.1071，范围[20.77, 30.33]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:2
E01397,"排量变化 起0.45→止2，变化1.55，均值1.76，范围[0.45, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:2
E01398,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:2
E01399,时间窗 W003,时间窗,井 红页L1HF-段 6 中使用液型 15%HCl 的连续时间窗。,,,,time_window:红页L1HF:6:3
E01400,15%HCl@时间窗 W003,液型时间窗,井 红页L1HF-段 6-时间窗 W003 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:3:15%HCl
E01401,"施工泵压变化 起30.39→止32.08，变化1.69，均值31.4226，范围[30.39, 32.08]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:3
E01402,"排量变化 起2→止2，变化0，均值2，范围[2, 2]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:3
E01403,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:3
E01404,时间窗 W004,时间窗,井 红页L1HF-段 6 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:6:4
E01405,0.25%减阻水@时间窗 W004,液型时间窗,井 红页L1HF-段 6-时间窗 W004 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:4:0.25%减阻水
E01406,"施工泵压变化 起32.13→止70.49，变化38.36，均值60.8864，范围[32.13, 92.25]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:4
E01407,"排量变化 起2→止24，变化22，均值10.3816，范围[2, 24.1]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:4
E01408,"砂比变化 起0.9→止5.1，变化4.2，均值4.5333，范围[0.9, 5.2]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:4
E01409,时间窗 W005,时间窗,井 红页L1HF-段 6 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:6:5
E01410,0.12%减阻水@时间窗 W005,液型时间窗,井 红页L1HF-段 6-时间窗 W005 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:5:0.12%减阻水
E01411,"施工泵压变化 起70.86→止77.01，变化6.15，均值66.2609，范围[40.63, 77.42]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:5
E01412,"排量变化 起24→止24.06，变化0.06，均值20.1507，范围[6.28, 24.08]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:5
E01413,"砂比变化 起5.1→止12，变化6.9，均值10.2434，范围[0.1, 15.1]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:5
E01414,时间窗 W006,时间窗,井 红页L1HF-段 6 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:6:6
E01415,0.25%减阻水@时间窗 W006,液型时间窗,井 红页L1HF-段 6-时间窗 W006 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:6:0.25%减阻水
E01416,"施工泵压变化 起77.03→止75.61，变化-1.42，均值76.1355，范围[75.48, 77.03]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:6
E01417,"排量变化 起24.06→止24.06，变化0，均值24.0645，范围[24.06, 24.07]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:6
E01418,"砂比变化 起12.4→止1.8，变化-10.6，均值13.45，范围[1.8, 14.3]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:6
E01419,时间窗 W007,时间窗,井 红页L1HF-段 6 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:6:7
E01420,0.12%减阻水@时间窗 W007,液型时间窗,井 红页L1HF-段 6-时间窗 W007 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:7:0.12%减阻水
E01421,"施工泵压变化 起75.61→止38.38，变化-37.23，均值67.3375，范围[38.38, 75.61]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:7
E01422,"排量变化 起24.06→止0.25，变化-23.81，均值20.3783，范围[0.25, 24.07]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:7
E01423,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:7
E01424,时间窗 W008,时间窗,井 红页L1HF-段 6 中使用液型 0 的连续时间窗。,,,,time_window:红页L1HF:6:8
E01425,0@时间窗 W008,液型时间窗,井 红页L1HF-段 6-时间窗 W008 对应的液型使用实例。,,,,fluid_usage:红页L1HF:6:8:0
E01426,"施工泵压变化 起40.27→止0，变化-40.27，均值36.5458，范围[0, 40.27]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:6:8
E01427,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:6:8
E01428,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:6:8
E01429,段 7,压裂段,井 红页L1HF 的第 7 段。,,,,segment:红页L1HF:7
E01430,时间窗 W001,时间窗,井 红页L1HF-段 7 中使用液型 0 的连续时间窗。,,,,time_window:红页L1HF:7:1
E01431,0@时间窗 W001,液型时间窗,井 红页L1HF-段 7-时间窗 W001 对应的液型使用实例。,,,,fluid_usage:红页L1HF:7:1:0
E01432,"施工泵压变化 起21.37→止25.92，变化4.55，均值25.6364，范围[21.37, 26]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:7:1
E01433,"排量变化 起0→止0，变化0，均值0，范围[0, 0]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:7:1
E01434,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:7:1
E01435,时间窗 W002,时间窗,井 红页L1HF-段 7 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:7:2
E01436,0.12%减阻水@时间窗 W002,液型时间窗,井 红页L1HF-段 7-时间窗 W002 对应的液型使用实例。,,,,fluid_usage:红页L1HF:7:2:0.12%减阻水
E01437,"施工泵压变化 起26.59→止32.23，变化5.64，均值29.9866，范围[26.26, 32.23]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:7:2
E01438,"排量变化 起0.36→止2.01，变化1.65，均值1.6603，范围[0.36, 2.11]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:7:2
E01439,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:7:2
E01440,时间窗 W003,时间窗,井 红页L1HF-段 7 中使用液型 15%HCl 的连续时间窗。,,,,time_window:红页L1HF:7:3
E01441,15%HCl@时间窗 W003,液型时间窗,井 红页L1HF-段 7-时间窗 W003 对应的液型使用实例。,,,,fluid_usage:红页L1HF:7:3:15%HCl
E01442,"施工泵压变化 起32.24→止33.38，变化1.14，均值32.9643，范围[32.24, 33.38]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:7:3
E01443,"排量变化 起2→止2，变化0，均值2.0027，范围[2, 2.03]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:7:3
E01444,砂比变化：0,施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:7:3
E01445,时间窗 W004,时间窗,井 红页L1HF-段 7 中使用液型 0.25%减阻水 的连续时间窗。,,,,time_window:红页L1HF:7:4
E01446,0.25%减阻水@时间窗 W004,液型时间窗,井 红页L1HF-段 7-时间窗 W004 对应的液型使用实例。,,,,fluid_usage:红页L1HF:7:4:0.25%减阻水
E01447,"施工泵压变化 起33.38→止69.18，变化35.8，均值62.2808，范围[33.38, 91.71]",施工特征,该时间窗内的施工泵压变化特征。,,,,pressure_feature:红页L1HF:7:4
E01448,"排量变化 起2→止24.12，变化22.12，均值12.2694，范围[2, 24.12]",施工特征,该时间窗内的排量变化特征。,,,,flow_feature:红页L1HF:7:4
E01449,"砂比变化 起0.9→止4，变化3.1，均值3.2125，范围[0.3, 5.2]",施工特征,该时间窗内的砂比变化特征。,,,,sand_feature:红页L1HF:7:4
E01450,时间窗 W005,时间窗,井 红页L1HF-段 7 中使用液型 0.12%减阻水 的连续时间窗。,,,,time_window:红页L1HF:7:5
